1.16E-01,8.00E-03,-9.99E-01,2.50E-03,6.90E+01,2.34E-03
1.58E-02,4.00E-02,9.38E-01,1.60E-03,6.90E+01,2.92E-03
6.22E-02,4.00E-03,6.06E-01,3.40E-03,1.50E+01,2.01E-03
4.61E-02,2.80E-02,-4.64E-01,4.00E-03,1.10E+02,1.85E-03
7.31E-02,2.00E-02,-4.64E-01,4.00E-03,1.23E+02,1.85E-03
1.42E-02,3.60E-02,-1.98E-01,1.60E-03,2.85E+01,2.92E-03
1.38E-02,3.60E-02,-1.98E-01,3.70E-03,2.85E+01,1.92E-03
3.13E-02,2.40E-02,9.38E-01,3.10E-03,6.90E+01,2.10E-03
8.72E-02,1.60E-02,-9.99E-01,2.50E-03,1.10E+02,2.34E-03
4.56E-02,2.40E-02,6.06E-01,2.20E-03,1.37E+02,2.49E-03
5.16E-02,1.60E-02,3.59E-01,2.20E-03,8.25E+01,2.49E-03
1.45E-01,4.00E-03,6.06E-01,1.30E-03,1.23E+02,3.24E-03
2.93E-02,1.20E-02,6.06E-01,1.60E-03,1.50E+01,2.92E-03
9.25E-02,8.00E-03,-4.64E-01,3.40E-03,5.55E+01,2.01E-03
5.00E-02,2.00E-02,-1.98E-01,1.90E-03,1.10E+02,2.68E-03
2.26E-02,4.00E-02,-9.99E-01,1.30E-03,6.90E+01,3.24E-03
6.05E-02,1.60E-02,6.06E-01,4.00E-03,8.25E+01,1.85E-03
3.00E-02,4.00E-02,8.04E-01,4.00E-03,1.37E+02,1.85E-03
5.90E-02,2.00E-02,-4.64E-01,3.70E-03,9.60E+01,1.92E-03
1.26E-01,0.00E+00,3.59E-01,3.70E-03,1.50E+01,1.92E-03
3.42E-02,3.20E-02,-4.64E-01,1.60E-03,1.37E+02,2.92E-03
3.00E-02,2.80E-02,8.40E-02,4.00E-03,6.90E+01,1.85E-03
4.00E-02,1.20E-02,-9.99E-01,3.40E-03,1.50E+01,2.01E-03
1.11E-01,0.00E+00,-9.72E-01,1.00E-03,1.50E+01,3.70E-03
3.58E-02,3.60E-02,-6.93E-01,2.50E-03,1.37E+02,2.34E-03
1.10E-01,1.20E-02,-9.72E-01,1.90E-03,1.37E+02,2.68E-03
3.79E-01,0.00E+00,3.59E-01,4.00E-03,9.60E+01,1.85E-03
1.51E-01,4.00E-03,-8.67E-01,2.20E-03,6.90E+01,2.49E-03
4.54E-02,1.20E-02,3.59E-01,1.90E-03,4.20E+01,2.68E-03
1.68E-01,8.00E-03,-9.72E-01,3.70E-03,1.10E+02,1.92E-03
7.99E-02,8.00E-03,-9.99E-01,1.60E-03,4.20E+01,2.92E-03
4.10E-02,2.40E-02,-9.99E-01,1.90E-03,6.90E+01,2.68E-03
2.62E-02,4.00E-02,9.38E-01,2.80E-03,1.37E+02,2.21E-03
2.15E-01,0.00E+00,8.40E-02,3.10E-03,4.20E+01,2.10E-03
2.46E-01,0.00E+00,3.59E-01,1.60E-03,9.60E+01,2.92E-03
1.56E-01,0.00E+00,9.38E-01,2.80E-03,2.85E+01,2.21E-03
6.31E-02,2.00E-02,9.38E-01,3.40E-03,1.37E+02,2.01E-03
1.10E-01,8.00E-03,-9.72E-01,2.50E-03,6.90E+01,2.34E-03
8.18E-02,1.20E-02,6.06E-01,2.50E-03,1.10E+02,2.34E-03
2.73E-02,2.80E-02,-4.64E-01,1.60E-03,6.90E+01,2.92E-03
5.88E-02,2.40E-02,-9.72E-01,4.00E-03,9.60E+01,1.85E-03
8.75E-02,4.00E-03,9.38E-01,3.70E-03,2.85E+01,1.92E-03
3.97E-01,0.00E+00,-8.67E-01,2.20E-03,1.37E+02,2.49E-03
2.28E-02,4.00E-02,3.59E-01,1.30E-03,1.37E+02,3.24E-03
6.91E-02,2.00E-02,-9.99E-01,1.90E-03,1.23E+02,2.68E-03
2.89E-01,4.00E-03,-9.99E-01,2.80E-03,1.50E+02,2.21E-03
1.63E-01,0.00E+00,-8.67E-01,1.90E-03,2.85E+01,2.68E-03
2.43E-02,1.60E-02,9.38E-01,1.00E-03,1.50E+01,3.70E-03
1.39E-01,8.00E-03,-9.99E-01,3.10E-03,8.25E+01,2.10E-03
2.41E-02,4.00E-02,8.04E-01,1.60E-03,1.50E+02,2.92E-03
3.18E-02,3.20E-02,-4.64E-01,2.80E-03,9.60E+01,2.21E-03
2.51E-02,3.20E-02,-4.64E-01,2.50E-03,6.90E+01,2.34E-03
3.25E-02,3.20E-02,-6.93E-01,3.70E-03,8.25E+01,1.92E-03
7.32E-02,2.00E-02,-6.93E-01,2.50E-03,1.50E+02,2.34E-03
1.03E-01,4.00E-03,-8.67E-01,3.10E-03,2.85E+01,2.10E-03
1.41E-02,3.20E-02,9.38E-01,2.20E-03,2.85E+01,2.49E-03
1.77E-02,3.20E-02,-9.99E-01,1.30E-03,1.50E+01,3.24E-03
5.61E-02,4.00E-03,9.38E-01,1.90E-03,1.50E+01,2.68E-03
2.72E-02,2.40E-02,3.59E-01,2.20E-03,5.55E+01,2.49E-03
3.95E-02,1.60E-02,-6.93E-01,1.60E-03,4.20E+01,2.92E-03
2.26E-02,2.40E-02,-4.64E-01,3.70E-03,2.85E+01,1.92E-03
1.61E-01,4.00E-03,6.06E-01,2.50E-03,9.60E+01,2.34E-03
6.03E-02,2.00E-02,-1.98E-01,3.40E-03,1.10E+02,2.01E-03
1.32E-02,4.00E-02,9.38E-01,3.70E-03,4.20E+01,1.92E-03
6.68E-02,1.20E-02,3.59E-01,3.10E-03,6.90E+01,2.10E-03
2.90E-02,1.60E-02,6.06E-01,1.90E-03,2.85E+01,2.68E-03
1.48E-01,8.00E-03,9.38E-01,3.70E-03,1.37E+02,1.92E-03
